frontyear,backyear,month,day,location,temp_avg,temp_min,temp_max
19,69,11,15,seoul,11.5,5.6,14.1
19,69,11,16,seoul,2.6,-0.8,6.9
19,69,11,17,seoul,-1.2,-3.6,2.2
19,69,11,18,seoul,-0.3,-4.1,3.4
19,69,11,19,seoul,4.6,1.4,8.4
19,69,11,20,seoul,5.9,0.6,8.9
19,69,11,21,seoul,1.6,-2,6.1
19,69,11,22,seoul,3.9,0.4,7.9
19,69,11,23,seoul,2,-1.3,6.2
19,69,11,24,seoul,-1.1,-3.4,2.4
19,69,11,25,seoul,-1.3,-5.6,3
19,69,11,26,seoul,3.3,-0.1,7.6
19,69,11,27,seoul,4.8,1.5,10.8
19,69,11,28,seoul,3.2,0,7.7
19,69,11,29,seoul,1.7,0,4.4
19,69,11,30,seoul,2.6,-0.9,7.2
19,69,12,1,seoul,3.1,-0.5,7
19,69,12,2,seoul,-0.2,-7.4,5.9
19,69,12,3,seoul,-6.2,-9.5,-2.8
19,69,12,4,seoul,-0.7,-5,5.1
19,69,12,5,seoul,4,0.5,7.4
19,69,12,6,seoul,8.4,4.8,13.6
19,69,12,7,seoul,4.6,-3.4,8.3
19,69,12,8,seoul,-6.1,-8.7,-3.3
19,69,12,9,seoul,-4.6,-9,0.4
19,69,12,10,seoul,0.4,-3.3,3.5
19,69,12,11,seoul,2.2,-1.4,6.8
19,69,12,12,seoul,-2.7,-8.4,4.6
19,69,12,13,seoul,-8.7,-11.5,-5.4
19,69,12,14,seoul,-5.1,-9,-1.3
19,69,12,15,seoul,-4,-6.7,0.1
19,69,12,16,seoul,-4.3,-8.8,-0.1
19,69,12,17,seoul,-3,-5.8,0.5
19,69,12,18,seoul,-3.4,-6.2,-0.5
19,69,12,19,seoul,-3.9,-7.8,1.5
19,69,12,20,seoul,-0.5,-3.5,1.9
19,69,12,21,seoul,3.9,0.5,7.6
19,69,12,22,seoul,1.5,-4.6,5.6
19,69,12,23,seoul,-3.7,-6.9,0.9
19,69,12,24,seoul,-1.4,-5.7,3.5
19,69,12,25,seoul,1.2,-0.4,3
19,69,12,26,seoul,-7.2,-13.2,0.3
19,69,12,27,seoul,-10.8,-14.9,-6
19,69,12,28,seoul,-5.9,-11.3,0.2
19,69,12,29,seoul,-2.5,-5,1.4
19,69,12,30,seoul,-3.6,-5.6,-0.5
19,69,12,31,seoul,-4.2,-9.4,0.5
19,70,1,1,seoul,-0.1,-2.3,3
19,70,1,2,seoul,-0.3,-2.4,2.6
19,70,1,3,seoul,-3.5,-9.4,0
19,70,1,4,seoul,-13.2,-17.5,-9.4
19,70,1,5,seoul,-14.9,-20.2,-9.2
19,70,1,6,seoul,-4.2,-10.3,2.2
19,70,1,7,seoul,-4.5,-8.4,0.4
19,70,1,8,seoul,-3.6,-7.8,0.6
19,70,1,9,seoul,-7.1,-10.7,-3
19,70,1,10,seoul,-5.7,-7.9,-2
19,70,1,11,seoul,-3.6,-8.1,0.9
19,70,1,12,seoul,1,-5.3,5.2
19,70,1,13,seoul,-9.5,-12.3,-5.3
19,70,1,14,seoul,-10.5,-13.7,-6.1
19,70,1,15,seoul,-12.6,-15.2,-9.2
19,70,1,16,seoul,-12.8,-16.4,-7
19,70,1,17,seoul,-11.7,-15.4,-7.1
19,70,1,18,seoul,-8.7,-13.3,-3.3
19,70,1,19,seoul,-7.2,-11.3,-2.1
19,70,1,20,seoul,-5.6,-10.2,-0.3
19,70,1,21,seoul,-2.7,-8.2,3.3
19,70,1,22,seoul,1.5,-2,5.4
19,70,1,23,seoul,-4.1,-7.6,-0.3
19,70,1,24,seoul,-5.7,-9.7,-0.5
19,70,1,25,seoul,-3.2,-7.7,2.6
19,70,1,26,seoul,-0.6,-4.2,4.9
19,70,1,27,seoul,1.6,-2.5,6.2
19,70,1,28,seoul,2.2,-2.8,8.9
19,70,1,29,seoul,2.2,-2.3,7.8
19,70,1,30,seoul,1.1,-2.3,6.5
19,70,1,31,seoul,-1.7,-4.8,2.5
19,70,2,1,seoul,-1.6,-4.9,3.7
19,70,2,2,seoul,-2.1,-6,2.4
19,70,2,3,seoul,-2.4,-6.4,3.3
19,70,2,4,seoul,-5.7,-8.5,-2
19,70,2,5,seoul,-6.1,-10.1,-0.1
19,70,2,6,seoul,-3.8,-9.4,2.6
19,70,2,7,seoul,0.7,-2.7,4.8
19,70,2,8,seoul,-1.7,-9,3.7
19,70,2,9,seoul,-8.6,-10.1,-5.5
19,70,2,10,seoul,-6.3,-10.8,-0.6
19,70,2,11,seoul,-0.4,-6.4,6.8
19,70,2,12,seoul,4.3,1.6,9.4
19,70,2,13,seoul,3.5,-0.3,7.6
19,70,2,14,seoul,1,-2.7,5.1
19,70,2,15,seoul,-0.2,-3.2,4.8
19,70,2,16,seoul,0.2,-4.1,6.6
19,70,2,17,seoul,4.5,-0.5,10
19,70,2,18,seoul,7.5,2.8,11.5
19,70,2,19,seoul,5.3,-0.4,12
19,70,2,20,seoul,1.8,-2,7.1
19,70,2,21,seoul,-1.3,-4.5,1.8
19,70,2,22,seoul,-1,-3.2,1.8
19,70,2,23,seoul,2.5,-2.3,8
19,70,2,24,seoul,2.2,1.1,3.8
19,70,2,25,seoul,4.2,2.2,7.8
19,70,2,26,seoul,1.6,-1,9.8
19,70,2,27,seoul,-0.8,-3.9,4.2
19,70,2,28,seoul,-2.6,-5.6,1.8
19,70,3,1,seoul,-3.3,-7.3,0.8
19,70,3,2,seoul,-1.1,-2.9,1.1
19,70,3,3,seoul,-0.2,-3.8,4.8
19,70,3,4,seoul,-2.9,-5.6,0.4
19,70,3,5,seoul,-2.2,-5.6,2
19,70,3,6,seoul,-2.3,-4.9,1.6
19,70,3,7,seoul,-2.1,-6,2.8
19,70,3,8,seoul,-0.5,-4.6,2.9
19,70,3,9,seoul,-0.8,-3.6,2.2
19,70,3,10,seoul,-1.2,-4.3,2.6
19,70,3,11,seoul,-2.6,-5.4,1.3
19,70,3,12,seoul,-3,-6.9,1.8
19,70,3,13,seoul,-2.2,-5.4,2.2
19,70,3,14,seoul,-1,-6.2,3.6
19,70,3,15,seoul,2.5,0.2,5.8
19,70,3,16,seoul,0.2,-3.2,3
19,70,3,17,seoul,-2.3,-5.9,2
19,70,3,18,seoul,-1.8,-4,1
19,70,3,19,seoul,-3,-5.9,0.8
19,70,3,20,seoul,-1.4,-5.3,3.4
19,70,3,21,seoul,0.4,-3,4.4
19,70,3,22,seoul,-0.4,-3.4,3.2
19,70,3,23,seoul,-0.9,-4.3,2.4
19,70,3,24,seoul,1,-3,6.3
19,70,3,25,seoul,1.3,-3,6.8
19,70,3,26,seoul,4.2,-0.2,11
19,70,3,27,seoul,6.4,2.8,12
19,70,3,28,seoul,8.6,2.2,15.2
19,70,3,29,seoul,8.8,5,16
19,70,3,30,seoul,8.1,4,14.1
19,70,3,31,seoul,5.3,0.2,11.4
19,70,4,1,seoul,8.3,1.6,15.6
19,70,4,2,seoul,10.3,4.8,16.4
19,70,4,3,seoul,11.7,6.2,17
19,70,4,4,seoul,8.8,5.8,15.2
19,70,4,5,seoul,7.2,3.1,13.4
19,70,4,6,seoul,8.9,2.2,14.6
19,70,4,7,seoul,7.4,4.4,11.6
19,70,4,8,seoul,7.6,0.8,15.2
19,70,4,9,seoul,10.7,3.4,18.3
19,70,4,10,seoul,12.7,7.6,19.2
19,70,4,11,seoul,11.3,7.1,17.2
19,70,4,12,seoul,8.4,4.2,12.4
19,70,4,13,seoul,6.8,1.9,12.5
19,70,4,14,seoul,8,1,14.8
19,70,4,15,seoul,10.7,5,17.1
19,70,4,16,seoul,13.8,9.2,20
19,70,4,17,seoul,17.8,13.7,21.8
19,70,4,18,seoul,13.1,10.2,17
19,70,4,19,seoul,12.6,7.6,19
19,70,4,20,seoul,11.4,8.2,16.7
19,70,4,21,seoul,14,7.4,22.2
19,70,4,22,seoul,16.4,12.6,21.6
19,70,4,23,seoul,17.6,12.5,24
19,70,4,24,seoul,14.3,12.6,16.8
19,70,4,25,seoul,15.6,12,21.8
19,70,4,26,seoul,15.2,9.2,22
19,70,4,27,seoul,15.8,8.4,23.8
19,70,4,28,seoul,16.1,9.2,23
19,70,4,29,seoul,15.4,10.2,22.8
19,70,4,30,seoul,17.6,9.4,26
19,70,5,1,seoul,18.2,13.8,25
19,70,5,2,seoul,15.8,13.3,18.6
19,70,5,3,seoul,19.5,15.4,25.4
19,70,5,4,seoul,20.8,16.8,27.2
19,70,5,5,seoul,21.1,17,26.6
19,70,5,6,seoul,20.9,17,27
19,70,5,7,seoul,20.6,14.4,28.2
19,70,5,8,seoul,19.4,15.4,25.2
19,70,5,9,seoul,18.2,12.3,25.9
19,70,5,10,seoul,16.6,13,20.5
19,70,5,11,seoul,13.9,11.2,18.8
19,70,5,12,seoul,15.3,10,21.7
19,70,5,13,seoul,15.7,10,22.6
19,70,5,14,seoul,18.3,10.2,26.5
19,70,5,15,seoul,20,12.2,28
19,70,5,16,seoul,20.5,13,27.3
19,70,5,17,seoul,18.3,13,25.4
19,70,5,18,seoul,18.9,12.6,25.7
19,70,5,19,seoul,17.7,14.5,23.2
19,70,5,20,seoul,16.4,13,20.8
19,70,5,21,seoul,17.3,11.3,24.2
19,70,5,22,seoul,19.5,15.9,25.3
19,70,5,23,seoul,21,14,27.5
19,70,5,24,seoul,22.5,14.8,29.8
19,70,5,25,seoul,17.9,14.2,21.4
19,70,5,26,seoul,14.1,12.8,16.8
19,70,5,27,seoul,16.9,12.2,21.8
19,70,5,28,seoul,19.8,14,25.7
19,70,5,29,seoul,22.7,16.2,29.4
19,70,5,30,seoul,23.8,17.4,29.4
19,70,5,31,seoul,18.1,15.5,22.4
19,70,6,1,seoul,19.4,13.4,25.5
19,70,6,2,seoul,18.9,13.4,24.4
19,70,6,3,seoul,19.7,14.9,26.2
19,70,6,4,seoul,20,16,25.2
19,70,6,5,seoul,20.5,15.6,25.6
19,70,6,6,seoul,21.3,16.6,27.4
19,70,6,7,seoul,22.8,16.6,30
19,70,6,8,seoul,20.6,17.5,26.2
19,70,6,9,seoul,19.7,17.4,22.2
19,70,6,10,seoul,22.6,19,27
19,70,6,11,seoul,23.9,19.7,29
19,70,6,12,seoul,22.2,17.2,28.6
19,70,6,13,seoul,23.3,17,29.6
19,70,6,14,seoul,23.6,20.3,28.4
19,70,6,15,seoul,21.5,18.2,27
19,70,6,16,seoul,17.6,15.6,19.2
19,70,6,17,seoul,17.7,13.4,23
19,70,6,18,seoul,17.2,15.8,18
19,70,6,19,seoul,17.7,17,19.2
19,70,6,20,seoul,18,15.7,21.4
19,70,6,21,seoul,17.7,16.2,21.7
19,70,6,22,seoul,19.6,17,24.5
19,70,6,23,seoul,20.1,17.3,25.8
19,70,6,24,seoul,20.9,17,26.7
19,70,6,25,seoul,18.5,16.8,20.6
19,70,6,26,seoul,20.2,16.5,25.6
19,70,6,27,seoul,22.1,17.4,27.6
19,70,6,28,seoul,23.5,18.5,29.2
19,70,6,29,seoul,22.4,19.9,25.4
19,70,6,30,seoul,20.9,19,22.8
19,70,7,1,seoul,21.8,19.2,25
19,70,7,2,seoul,24.1,20,29.4
19,70,7,3,seoul,23.3,21,26
19,70,7,4,seoul,20.6,19.8,21.4
19,70,7,5,seoul,20,18.1,22.4
19,70,7,6,seoul,17.3,15.6,19.2
19,70,7,7,seoul,20.4,16.1,27.4
19,70,7,8,seoul,20.1,16,26.8
19,70,7,9,seoul,17.9,15.2,20.2
19,70,7,10,seoul,20.9,18,25
19,70,7,11,seoul,22.9,19.6,27.9
19,70,7,12,seoul,22.8,19.4,26.8
19,70,7,13,seoul,23.4,20,29
19,70,7,14,seoul,24.6,20.5,30
19,70,7,15,seoul,24.1,20,29.2
19,70,7,16,seoul,21.5,20.3,22.7
19,70,7,17,seoul,22.6,21,23.7
19,70,7,18,seoul,21.4,20.6,22.2
19,70,7,19,seoul,23.7,20.6,28
19,70,7,20,seoul,22.9,21.7,26.1
19,70,7,21,seoul,26.8,22,32.2
19,70,7,22,seoul,24.7,24.3,28.7
19,70,7,23,seoul,26.4,23.3,31.8
19,70,7,24,seoul,25.2,23.2,28.8
19,70,7,25,seoul,24.9,23.2,28.2
19,70,7,26,seoul,25.3,22.3,29.6
19,70,7,27,seoul,26.2,23.8,29.3
19,70,7,28,seoul,24.2,22.6,26.9
19,70,7,29,seoul,23.7,21.4,25.3
19,70,7,30,seoul,25.4,23.2,27
19,70,7,31,seoul,24.8,23.8,25.8
19,70,8,1,seoul,26,24,30.2
19,70,8,2,seoul,25.7,23.8,29
19,70,8,3,seoul,24.9,23.2,27.4
19,70,8,4,seoul,26.6,24.4,30.5
19,70,8,5,seoul,24.1,23.3,26.7
19,70,8,6,seoul,22.9,22.2,23.4
19,70,8,7,seoul,26.3,21.4,31.1
19,70,8,8,seoul,27.1,23.6,32.4
19,70,8,9,seoul,27.6,23.9,32.2
19,70,8,10,seoul,27.9,24.2,33
19,70,8,11,seoul,28.2,24.9,33.8
19,70,8,12,seoul,29.5,24.4,35
19,70,8,13,seoul,28.3,23.8,33.9
19,70,8,14,seoul,28.8,23.8,33.4
19,70,8,15,seoul,27.9,23.6,32
19,70,8,16,seoul,26.1,22.8,31
19,70,8,17,seoul,23.6,21.1,27.2
19,70,8,18,seoul,24,20.4,28.8
19,70,8,19,seoul,24.7,20.1,30.2
19,70,8,20,seoul,26.2,21.9,32
19,70,8,21,seoul,27.8,23.8,33.8
19,70,8,22,seoul,26.8,23.3,31.8
19,70,8,23,seoul,25.9,22.7,31.9
19,70,8,24,seoul,25,23.2,27.4
19,70,8,25,seoul,24.8,23.5,27
19,70,8,26,seoul,25.1,23.1,28.3
19,70,8,27,seoul,23.8,22.8,24.3
19,70,8,28,seoul,23.8,21.8,25.5
19,70,8,29,seoul,25.8,21.8,30.8
19,70,8,30,seoul,23.7,22.3,27.4
19,70,8,31,seoul,22.9,21.5,25.6
19,70,9,1,seoul,22.2,19,28.3
19,70,9,2,seoul,23.3,18,29.4
19,70,9,3,seoul,24,19.8,29
19,70,9,4,seoul,23.4,22.6,24.3
19,70,9,5,seoul,25.2,21.8,30.4
19,70,9,6,seoul,26.2,22.3,31.2
19,70,9,7,seoul,26.7,22.1,31.2
19,70,9,8,seoul,26.2,23.8,30.6
19,70,9,9,seoul,24,22.8,25.6
19,70,9,10,seoul,22.1,19.3,26
19,70,9,11,seoul,19.9,16.6,25
19,70,9,12,seoul,18.8,16.6,23.8
19,70,9,13,seoul,19.8,15.1,25.8
19,70,9,14,seoul,21.3,17.4,26.4
19,70,9,15,seoul,21.9,19.3,26
19,70,9,16,seoul,22.6,19.2,27.9
19,70,9,17,seoul,19.9,16.6,22.1
19,70,9,18,seoul,19.1,15.6,24.5
19,70,9,19,seoul,20.8,14.6,27.2
19,70,9,20,seoul,22.2,15.9,29
19,70,9,21,seoul,21.2,17.2,27.4
19,70,9,22,seoul,21.3,17.2,26.9
19,70,9,23,seoul,20.7,16,26
19,70,9,24,seoul,20,14.9,26
19,70,9,25,seoul,19.6,17.4,23.4
19,70,9,26,seoul,19.6,14.9,25
19,70,9,27,seoul,20,16.7,25.2
19,70,9,28,seoul,18.4,14.7,21.4
19,70,9,29,seoul,13.9,11,16.2
19,70,9,30,seoul,12.6,7.9,18.2
19,70,10,1,seoul,16.3,11.6,22.6
19,70,10,2,seoul,16,9.4,22.8
19,70,10,3,seoul,16.2,9.9,23.3
19,70,10,4,seoul,16.4,10,23.3
19,70,10,5,seoul,17.2,10.6,24.9
19,70,10,6,seoul,18,11.1,25.4
19,70,10,7,seoul,18.3,11.5,25.6
19,70,10,8,seoul,18.5,12.8,24.8
19,70,10,9,seoul,17.7,13.2,21.7
19,70,10,10,seoul,17.6,15.1,21.4
19,70,10,11,seoul,18.2,16.3,21
19,70,10,12,seoul,17,14.6,21.2
19,70,10,13,seoul,18.4,15.4,23.7
19,70,10,14,seoul,17.8,12.4,24
19,70,10,15,seoul,18.1,14,24
19,70,10,16,seoul,18.5,15,24.5
19,70,10,17,seoul,17.3,13.4,23.8
19,70,10,18,seoul,16.7,10.9,23
19,70,10,19,seoul,15.3,11,22.1
19,70,10,20,seoul,15.3,10.5,21.3
19,70,10,21,seoul,15.5,9.4,22
19,70,10,22,seoul,15.6,10.8,21.5
19,70,10,23,seoul,15.3,11.3,20.4
19,70,10,24,seoul,16.8,16.2,18.1
19,70,10,25,seoul,16.3,8,19.5
19,70,10,26,seoul,5.4,2,9.6
19,70,10,27,seoul,5.9,1.1,10.5
19,70,10,28,seoul,6.5,2.7,12.7
19,70,10,29,seoul,5.4,2.6,9.6
19,70,10,30,seoul,5,0.5,9.8
19,70,10,31,seoul,8.4,1.6,15.7
19,70,11,1,seoul,10.8,5.9,16.4
19,70,11,2,seoul,10.4,5.7,17.4
19,70,11,3,seoul,10.9,6.5,15.9
19,70,11,4,seoul,11,8.7,15
19,70,11,5,seoul,9.5,4.9,14.8
19,70,11,6,seoul,8.5,6.1,12.8
19,70,11,7,seoul,7.9,4,13
19,70,11,8,seoul,9.4,3.8,15.2
19,70,11,9,seoul,13,9.2,18.2
19,70,11,10,seoul,8.4,2.5,13.6
19,70,11,11,seoul,3.9,-0.1,8.2
19,70,11,12,seoul,6.2,0.3,12.8
19,70,11,13,seoul,11.4,7.2,16
19,70,11,14,seoul,3.1,-2,7.2
19,70,11,15,seoul,-1.9,-4.9,1.8
19,70,11,16,seoul,1.9,-4.1,8.6
19,70,11,17,seoul,7.8,4.2,12.4
19,70,11,18,seoul,8.1,6.3,9.7
19,70,11,19,seoul,10.1,7,14.4
19,70,11,20,seoul,9.6,5.2,15.2
19,70,11,21,seoul,5.9,-2.8,11.8
19,70,11,22,seoul,0.3,-2.8,4.9
19,70,11,23,seoul,0.2,-5.5,4.2
19,70,11,24,seoul,1.6,-3.2,6.7
19,70,11,25,seoul,4.3,2.2,6.5
19,70,11,26,seoul,7.8,5.2,11.9
19,70,11,27,seoul,5.4,1.3,10.4
19,70,11,28,seoul,-0.7,-5.6,2.4
19,70,11,29,seoul,-7.3,-9.9,-4.2
19,70,11,30,seoul,-7.2,-11.9,-1.9
19,70,12,1,seoul,-1.4,-4.5,1.8
19,70,12,2,seoul,0.5,-5.2,3.6
19,70,12,3,seoul,-2.5,-6.6,2
19,70,12,4,seoul,-1.1,-4.2,2.8
19,70,12,5,seoul,-1.4,-5,3.5
19,70,12,6,seoul,1.1,-3.1,6.8
19,70,12,7,seoul,-0.7,-5.9,1.7
19,70,12,8,seoul,-4.8,-7.2,-1.2
19,70,12,9,seoul,-3.7,-8.5,0.9
19,70,12,10,seoul,0.7,-1.6,5.3
19,70,12,11,seoul,0.5,-3.7,4.8
19,70,12,12,seoul,4.2,0.4,7.2
19,70,12,13,seoul,-4.4,-6.7,0.4
19,70,12,14,seoul,-4.1,-8.9,0.7
19,70,12,15,seoul,2.8,-1.4,7.8
19,70,12,16,seoul,6.7,3.6,10.2
19,70,12,17,seoul,8,3,11.6
19,70,12,18,seoul,0.2,-1.1,3
19,70,12,19,seoul,0.2,-1.1,2.4
19,70,12,20,seoul,-0.4,-3.2,3.2
19,70,12,21,seoul,-0.2,-3.8,3.5
19,70,12,22,seoul,2,-0.6,5.6
19,70,12,23,seoul,0.4,-2,5
19,70,12,24,seoul,-4,-8.6,-1.3
19,70,12,25,seoul,-7.5,-10.3,-3.6
19,70,12,26,seoul,-7.7,-10.4,-4.4
19,70,12,27,seoul,-7.4,-11.2,-2.2
19,70,12,28,seoul,-5,-9.4,0.6
19,70,12,29,seoul,-2.6,-7,1.8
19,70,12,30,seoul,-1.1,-4.6,3.1
19,70,12,31,seoul,-0.1,-2.8,4.4
19,71,1,1,seoul,-1.7,-4.6,3.2
19,71,1,2,seoul,-3.3,-7.2,1.8
19,71,1,3,seoul,-3.3,-6.1,-0.6
19,71,1,4,seoul,-10.9,-13,-3.6
19,71,1,5,seoul,-12.9,-16.1,-9.2
19,71,1,6,seoul,-7.5,-13,-3.2
19,71,1,7,seoul,-2.2,-4.2,0.8
19,71,1,8,seoul,-0.8,-3.2,2.8
19,71,1,9,seoul,-0.4,-2.6,3
19,71,1,10,seoul,-1.3,-4.4,3.4
19,71,1,11,seoul,0.8,-0.8,3.2
19,71,1,12,seoul,0.6,-2.5,5.1
19,71,1,13,seoul,-1.2,-5.1,2.2
19,71,1,14,seoul,-4.3,-8.2,0.2
19,71,1,15,seoul,-0.4,-6.2,5.8
19,71,1,16,seoul,1.7,-3.2,8
19,71,1,17,seoul,1.8,-2.6,8.4
19,71,1,18,seoul,2.8,-2.6,9.2
19,71,1,19,seoul,4.8,1,7.8
19,71,1,20,seoul,5.1,3.8,6.2
19,71,1,21,seoul,3.2,-0.6,6.3
19,71,1,22,seoul,0.2,-1.9,4.4
19,71,1,23,seoul,-0.9,-4,3.4
19,71,1,24,seoul,-1,-3.4,3
19,71,1,25,seoul,-2.8,-5,-0.6
19,71,1,26,seoul,-4.7,-7.3,-1.1
19,71,1,27,seoul,-7.2,-9.4,-4.4
19,71,1,28,seoul,-8.2,-10.6,-5.1
19,71,1,29,seoul,-8.3,-11.8,-4.1
19,71,1,30,seoul,-6.5,-11,-1.6
19,71,1,31,seoul,-6.8,-10.2,-3.4
19,71,2,1,seoul,-8.9,-12.4,-4.1
19,71,2,2,seoul,-6.3,-10,-1.4
19,71,2,3,seoul,-5.5,-8,-2.5
19,71,2,4,seoul,-6.3,-8.8,-2.9
19,71,2,5,seoul,-5.2,-9.4,0.4
19,71,2,6,seoul,-3.3,-7.4,1.3
19,71,2,7,seoul,-3.4,-5.8,-1.4
19,71,2,8,seoul,-3,-5,0.1
19,71,2,9,seoul,-4,-6.7,-1
19,71,2,10,seoul,-5.6,-8.8,-1.6
19,71,2,11,seoul,-2.6,-9,2.9
19,71,2,12,seoul,1.7,-0.4,5
19,71,2,13,seoul,1.1,-3.2,6
19,71,2,14,seoul,2.3,0.6,5.2
19,71,2,15,seoul,1.7,-0.6,5
19,71,2,16,seoul,5.6,1.6,11.6
19,71,2,17,seoul,-2.4,-4.6,2.3
19,71,2,18,seoul,-2.9,-6.4,1.4
19,71,2,19,seoul,-1.2,-5.3,3.9
19,71,2,20,seoul,2.8,-1,8.3
19,71,2,21,seoul,3.4,-0.2,5.8
19,71,2,22,seoul,7.6,3.8,13.2
19,71,2,23,seoul,2,-4.2,6.2
19,71,2,24,seoul,-3.7,-7,-0.2
19,71,2,25,seoul,1.2,-4,7.6
19,71,2,26,seoul,5.7,1,12.2
19,71,2,27,seoul,4.7,1.2,9.2
19,71,2,28,seoul,4,3.2,6.5
19,71,3,1,seoul,5.2,3,8
19,71,3,2,seoul,2.5,0.6,5.2
19,71,3,3,seoul,0.4,-2.4,2.4
19,71,3,4,seoul,-1.4,-4,3.2
19,71,3,5,seoul,-3.5,-5.8,0.4
19,71,3,6,seoul,-7.1,-10.8,-4
19,71,3,7,seoul,-7.2,-11.6,-1.8
19,71,3,8,seoul,-4,-8.6,0.7
19,71,3,9,seoul,-3.3,-6.2,1
19,71,3,10,seoul,-4.7,-8.4,-0.6
19,71,3,11,seoul,-2.8,-7.4,2.6
19,71,3,12,seoul,-2.2,-4.6,1.6
19,71,3,13,seoul,-2.4,-4.9,1.7
19,71,3,14,seoul,-1.4,-5.2,4
19,71,3,15,seoul,0.6,-2.6,4.6
19,71,3,16,seoul,1.9,-0.6,6.2
19,71,3,17,seoul,2.4,-1.6,8
19,71,3,18,seoul,1.8,-1.6,6.2
19,71,3,19,seoul,5.8,2,11.6
19,71,3,20,seoul,8.2,2.4,14.2
19,71,3,21,seoul,8.1,3.8,12
19,71,3,22,seoul,4.6,1.2,9.2
19,71,3,23,seoul,3.9,-1.6,9.8
19,71,3,24,seoul,2.3,0.8,3.2
19,71,3,25,seoul,4.6,1.8,9.8
19,71,3,26,seoul,5.3,3.6,8.6
19,71,3,27,seoul,6.3,2.8,12
19,71,3,28,seoul,11.8,6.2,20.2
19,71,3,29,seoul,8.5,4.6,12
19,71,3,30,seoul,8.3,3.4,15
19,71,3,31,seoul,10.6,6.2,17.8
19,71,4,1,seoul,6.3,3,9.6
19,71,4,2,seoul,5.5,2.6,11.4
19,71,4,3,seoul,5.5,0.8,10.5
19,71,4,4,seoul,6.7,0.6,13.6
19,71,4,5,seoul,6.3,1.8,11
19,71,4,6,seoul,10.9,2.4,20
19,71,4,7,seoul,14.5,7.8,21.6
19,71,4,8,seoul,8.9,6.6,12
19,71,4,9,seoul,7.3,3.8,11.6
19,71,4,10,seoul,6.2,1.7,10.6
19,71,4,11,seoul,9.6,2.8,17.2
19,71,4,12,seoul,12.2,5.8,18.8
19,71,4,13,seoul,11.8,9.9,13.2
19,71,4,14,seoul,11.6,8.6,17.2
19,71,4,15,seoul,12.8,8.2,19.2
19,71,4,16,seoul,11.7,8.6,16.2
19,71,4,17,seoul,12.2,8.7,17.4
19,71,4,18,seoul,11.9,5.8,18.2
19,71,4,19,seoul,10.9,6.5,16.5
19,71,4,20,seoul,12.8,6.5,20.2
19,71,4,21,seoul,14.6,9.1,21.2
19,71,4,22,seoul,13.9,9.1,20.1
19,71,4,23,seoul,15.2,11.2,22.3
19,71,4,24,seoul,11.9,8.6,17.2
19,71,4,25,seoul,14.4,8.9,21.8
19,71,4,26,seoul,14.3,8.1,22
19,71,4,27,seoul,15.9,8.2,24.1
19,71,4,28,seoul,11.7,9.4,15
19,71,4,29,seoul,13.9,9.2,19
19,71,4,30,seoul,14.7,9.2,21.2
19,71,5,1,seoul,15.3,11.2,20.6
19,71,5,2,seoul,15.4,11,20.2
19,71,5,3,seoul,10.5,7.4,14.6
19,71,5,4,seoul,11.4,7,16.9
19,71,5,5,seoul,11.7,8.1,17.7
19,71,5,6,seoul,11.4,8.2,15.6
19,71,5,7,seoul,13.4,8.8,19.2
19,71,5,8,seoul,13,7.1,19.6
19,71,5,9,seoul,15.9,10.9,21.2
19,71,5,10,seoul,17.4,13.3,22
19,71,5,11,seoul,18.1,11.9,24.2
19,71,5,12,seoul,19.2,15.2,24.3
19,71,5,13,seoul,17.7,13.4,23.7
19,71,5,14,seoul,17.9,11.6,25.4
19,71,5,15,seoul,18,13.4,23.2
19,71,5,16,seoul,14.3,12.7,18.7
19,71,5,17,seoul,16.3,10.6,22.7
19,71,5,18,seoul,16.6,11.8,21.2
19,71,5,19,seoul,17.4,10.1,24.7
19,71,5,20,seoul,17.6,11,24.5
19,71,5,21,seoul,19.1,13.8,24.6
19,71,5,22,seoul,21.9,14.8,28.7
19,71,5,23,seoul,22.8,15.5,31.2
19,71,5,24,seoul,16.4,14.2,19.1
19,71,5,25,seoul,18,13.2,23.4
19,71,5,26,seoul,19.8,15.3,26.6
19,71,5,27,seoul,16.5,13,20.2
19,71,5,28,seoul,16.6,11.4,20.8
19,71,5,29,seoul,16.6,15,19
19,71,5,30,seoul,19.4,14.9,26.5
19,71,5,31,seoul,18.8,16.6,25.6
19,71,6,1,seoul,17.8,16.3,19
19,71,6,2,seoul,21.1,16.5,26
19,71,6,3,seoul,18.4,16.2,20
19,71,6,4,seoul,17.1,13,22
19,71,6,5,seoul,18.8,14.7,22.6
19,71,6,6,seoul,18.8,15.1,25.2
19,71,6,7,seoul,22,16.5,28
19,71,6,8,seoul,24.9,19.5,30.4
19,71,6,9,seoul,24.2,20.4,27.4
19,71,6,10,seoul,21.1,18,23.4
19,71,6,11,seoul,19.7,17.2,24.2
19,71,6,12,seoul,20.1,17.9,24.6
19,71,6,13,seoul,20.8,17.9,27.4
19,71,6,14,seoul,21,18.2,25.6
19,71,6,15,seoul,22.5,18.5,27
19,71,6,16,seoul,22,17.5,27
19,71,6,17,seoul,22.3,17.9,27.8
19,71,6,18,seoul,24.8,19.1,29.5
19,71,6,19,seoul,23.4,19.6,27
19,71,6,20,seoul,22.9,18.8,28.3
